time,COMx,COMy,COMz,
5180,-77.877,-158.39,1095.9
5190,-79.236,-158.42,1096.8
5200,-80.438,-158.46,1098.1
5210,-81.499,-158.35,1099.8
5220,-82.509,-158.41,1101.9
5230,-83.383,-158.33,1104.3
5240,-84.278,-158.12,1106.8
5250,-85.197,-157.56,1109.5
5260,-86.171,-156.73,1112.3
5270,-87.106,-155.82,1115.1
5280,-88.031,-154.87,1117.9
5290,-88.88,-153.76,1120.8
5300,-89.629,-152.58,1123.5
5310,-90.372,-151.34,1126
5320,-91.007,-150.06,1128.3
5330,-91.593,-148.7,1130.3
5340,-92.178,-147.23,1131.9
5350,-92.766,-145.8,1133
5360,-93.253,-144.19,1133.9
5370,-93.747,-142.6,1134.3
5380,-94.171,-141.02,1134.3
5390,-94.515,-139.47,1133.8
5400,-94.845,-137.97,1132.9
5410,-95.087,-136.55,1131.5
5420,-95.29,-135.21,1129.7
5430,-95.503,-133.93,1127.4
5440,-95.646,-132.55,1124.8
5450,-95.736,-131.21,1121.9
5460,-95.716,-130,1118.8
5470,-95.604,-128.84,1115.5
5480,-95.381,-127.84,1112
5490,-95.114,-126.94,1108.6
5500,-94.688,-126.24,1105.2
5510,-94.199,-125.96,1101.9
5520,-93.578,-126.11,1098.9
5530,-92.931,-126.66,1096
5540,-92.25,-127.55,1093.5
5550,-91.371,-128.6,1091.2
5560,-90.433,-129.87,1089.2
5570,-89.464,-131.32,1087.4
5580,-88.47,-132.84,1085.9
5590,-87.345,-134.32,1084.8
5600,-86.017,-135.88,1084.2
5610,-84.491,-137.65,1084
5620,-83.202,-139.87,1084.2
5630,-81.938,-142.32,1084.9
5640,-80.891,-144.79,1085.6
5650,-79.82,-147.03,1086.3
5660,-78.719,-148.86,1086.9
5670,-77.499,-150.2,1087.5
5680,-76.28,-151.07,1088.2
5690,-75.162,-151.68,1088.9
5700,-74.007,-152.01,1090
5710,-73.022,-152.29,1091.4
5720,-72.137,-152.57,1093.3
5730,-71.335,-152.84,1095.5
5740,-70.587,-152.99,1098.1
5750,-69.853,-153.01,1100.9
5760,-69.104,-152.8,1103.9
5770,-68.28,-152.33,1107
5780,-67.487,-151.72,1110
5790,-66.768,-151.02,1113
5800,-66.025,-150.26,1115.9
5810,-65.36,-149.52,1118.5
5820,-64.675,-148.81,1120.9
5830,-64.027,-148.09,1123
5840,-63.424,-147.26,1124.6
5850,-62.803,-146.37,1125.8
5860,-62.236,-145.44,1126.6
5870,-61.723,-144.51,1127
5880,-61.214,-143.55,1127
5890,-60.767,-142.62,1126.5
5900,-60.343,-141.69,1125.6
5910,-59.997,-140.87,1124.2
5920,-59.717,-140.02,1122.3
5930,-59.511,-139.21,1120.1
5940,-59.368,-138.56,1117.3
5950,-59.295,-137.91,1114.3
5960,-59.244,-137.47,1111.1
5970,-59.293,-136.99,1107.8
5980,-59.389,-136.65,1104.4
5990,-59.49,-136.57,1101.2
6000,-59.587,-136.89,1098.1
6010,-59.729,-137.29,1095.2
6020,-59.873,-138.05,1092.7
6030,-60.115,-139.1,1090.4
6040,-60.416,-140.34,1088.5
6050,-60.703,-141.97,1086.9
6060,-61.05,-143.76,1085.4
6070,-61.472,-145.57,1084.4
6080,-62.015,-147.43,1083.7
6090,-62.707,-149.35,1083.6
6100,-63.452,-151.45,1084
6110,-64.105,-153.97,1084.8
6120,-64.642,-156.69,1085.9
6130,-65.175,-159.29,1087
6140,-65.812,-161.56,1088.1
6150,-66.38,-163.56,1089.2
6160,-67.035,-165.26,1090.2
6170,-67.68,-166.38,1091.4
6180,-68.302,-167.25,1092.9
6190,-68.812,-168.01,1094.5
6200,-69.284,-168.79,1096.5
6210,-69.705,-169.59,1098.9
6220,-70.005,-170.5,1101.5
6230,-70.286,-171.27,1104.4
6240,-70.559,-171.9,1107.5
6250,-70.823,-172.23,1110.5
6260,-71.124,-172.32,1113.6
6270,-71.372,-172.3,1116.6
6280,-71.602,-172.08,1119.5
6290,-71.842,-171.74,1122.2
6300,-72.074,-171.44,1124.6
6310,-72.248,-170.97,1126.6
6320,-72.431,-170.38,1128.3
6330,-72.566,-169.8,1129.4
6340,-72.711,-169.08,1130.2
6350,-72.833,-168.25,1130.5
6360,-72.954,-167.48,1130.3
6370,-73.045,-166.61,1129.7
6380,-73.11,-165.74,1128.6
6390,-73.149,-164.9,1127.1
6400,-73.128,-164.15,1125.3
6410,-73.113,-163.45,1123
6420,-72.996,-162.83,1120.3
6430,-72.75,-162.29,1117.3
6440,-72.476,-161.83,1114
6450,-72.112,-161.41,1110.6
6460,-71.739,-161.05,1107
6470,-71.31,-160.71,1103.5
6480,-70.728,-160.66,1100.1
6490,-70.064,-161.15,1096.9
6500,-69.507,-162.05,1094
6510,-68.895,-163.27,1091.3
6520,-68.203,-164.69,1088.8
6530,-67.433,-166.23,1086.7
6540,-66.641,-167.93,1084.8
6550,-65.893,-169.89,1083.2
6560,-65.088,-171.88,1081.8
6570,-64.099,-173.84,1080.8
6580,-62.99,-175.75,1080.1
6590,-61.744,-177.92,1079.8
6600,-60.712,-180.62,1079.8
6610,-59.757,-183.39,1080.4
6620,-59.032,-186.41,1081
6630,-58.277,-189.19,1081.8
6640,-57.521,-191.71,1082.6
6650,-56.703,-193.97,1083.4
6660,-55.789,-195.55,1084.4
6670,-54.939,-196.86,1085.4
6680,-54.184,-197.85,1086.6
6690,-53.538,-198.68,1088.1
6700,-53.008,-199.45,1089.9
6710,-52.567,-200.07,1092.1
6720,-52.18,-200.55,1094.7
6730,-51.787,-200.75,1097.6
6740,-51.441,-200.7,1100.7
6750,-51.086,-200.47,1103.9
6760,-50.777,-200.15,1107.1
6770,-50.509,-199.76,1110.3
6780,-50.298,-199.34,1113.3
6790,-50.176,-198.85,1116.2
6800,-50.063,-198.35,1118.9
6810,-49.965,-197.82,1121.2
6820,-49.899,-197.18,1123.2
6830,-49.818,-196.35,1124.8
6840,-49.783,-195.43,1126.1
6850,-49.7,-194.49,1127
6860,-49.706,-193.46,1127.6
6870,-49.736,-192.42,1127.8
6880,-49.804,-191.4,1127.6
6890,-49.958,-190.36,1127
6900,-50.155,-189.4,1126.1
6910,-50.472,-188.4,1124.8
6920,-50.87,-187.57,1123.1
6930,-51.34,-186.8,1121.1
6940,-51.901,-186.06,1118.8
6950,-52.453,-185.54,1116.3
6960,-53.185,-185.06,1113.7
6970,-53.983,-184.88,1111
6980,-54.816,-184.84,1108.3
6990,-55.692,-185.11,1105.6
7000,-56.604,-185.62,1103
7010,-57.623,-186.32,1100.5
7020,-58.713,-187.35,1098.2
7030,-59.892,-188.49,1096.2
7040,-61.153,-189.87,1094.2
7050,-62.371,-191.42,1092.4
7060,-63.687,-192.94,1090.7
7070,-65.064,-194.67,1089.4
7080,-66.556,-196.37,1088.6
7090,-68.005,-198.37,1088.1
7100,-69.435,-200.74,1088.1
7110,-70.755,-203.14,1088.2
7120,-72.1,-205.4,1088.5
7130,-73.485,-207.37,1088.9
7140,-74.893,-209.05,1089.4
7150,-76.266,-210.55,1089.9
7160,-77.62,-211.73,1090.6
7170,-78.798,-212.48,1091.7
7180,-79.896,-213.19,1093.1
7190,-80.843,-213.84,1094.9
7200,-81.648,-214.44,1097.2
7210,-82.381,-214.94,1099.8
7220,-83.077,-215.24,1102.6
7230,-83.649,-215.42,1105.5
7240,-84.303,-215.31,1108.6
7250,-84.866,-214.96,1111.6
7260,-85.446,-214.41,1114.6
7270,-85.966,-213.82,1117.5
7280,-86.451,-213.12,1120.2
7290,-86.896,-212.3,1122.6
7300,-87.318,-211.44,1124.6
7310,-87.693,-210.51,1126.3
7320,-88.036,-209.54,1127.6
7330,-88.311,-208.46,1128.4
7340,-88.583,-207.36,1128.8
7350,-88.772,-206.25,1128.7
7360,-88.985,-205.04,1128.2
7370,-89.117,-203.94,1127.3
7380,-89.2,-202.88,1125.9
7390,-89.257,-201.82,1124.1
7400,-89.25,-200.73,1122
7410,-89.195,-199.76,1119.4
7420,-89.086,-198.91,1116.6
7430,-88.856,-198.1,1113.6
7440,-88.585,-197.32,1110.4
7450,-88.178,-196.71,1107
7460,-87.612,-196.19,1103.7
7470,-86.9,-195.96,1100.5
7480,-86.175,-196.19,1097.6
7490,-85.443,-196.8,1094.8
7500,-84.627,-197.79,1092.2
7510,-83.683,-198.89,1090
7520,-82.668,-200.24,1088
7530,-81.573,-201.76,1086.3
7540,-80.404,-203.35,1084.8
7550,-79.202,-204.93,1083.6
7560,-77.785,-206.47,1082.8
7570,-76.17,-208.02,1082.3
7580,-74.504,-209.94,1082.3
7590,-73.008,-212.4,1082.7
7600,-71.687,-214.97,1083.3
7610,-70.453,-217.35,1084.3
7620,-69.177,-219.56,1085.1
7630,-67.82,-221.42,1085.9
7640,-66.368,-222.73,1086.7
7650,-64.893,-223.6,1087.6
7660,-63.512,-224.28,1088.6
7670,-62.26,-224.65,1089.8
7680,-61.104,-224.88,1091.5
7690,-60.068,-225.06,1093.5
7700,-59.11,-225.12,1095.9
7710,-58.164,-224.98,1098.6
7720,-57.207,-224.68,1101.6
7730,-56.298,-224.17,1104.8
7740,-55.358,-223.4,1107.9
7750,-54.432,-222.45,1111.1
7760,-53.592,-221.38,1114.3
7770,-52.801,-220.35,1117.3
7780,-52.032,-219.29,1120.1
7790,-51.299,-218.24,1122.6
7800,-50.571,-217.24,1124.8
7810,-49.876,-216.08,1126.6
7820,-49.203,-214.98,1128
7830,-48.541,-213.7,1129
7840,-47.91,-212.38,1129.6
7850,-47.336,-211.05,1129.9
7860,-46.808,-209.71,1129.8
7870,-46.338,-208.32,1129.2
7880,-45.903,-207.02,1128.2
